id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_street,pickup_suburb,distance,distance_miles,pickup_city
id1502246,2,2016-05-02 22:58:33,2016-05-02 23:20:37,1,-74.00630187988281,40.73360824584961,-73.97210693359375,40.67066955566406,N,1324,Hudson Street,Manhattan,7.5688699697485005,4.69269938124407,New York
id2009029,2,2016-04-19 21:47:48,2016-04-19 22:01:20,1,-74.0094223022461,40.70621109008789,-73.94818878173827,40.77444839477539,N,812,Wall Street,Manhattan,9.175334137002,5.68870716494124,New York
id0012358,1,2016-03-31 07:46:24,2016-03-31 07:52:00,1,-73.99769592285155,40.760372161865234,-73.99234008789062,40.77068328857422,N,336,West 42nd Street,Manhattan,1.2320797283309017,0.7638894315651591,New York
id0301809,1,2016-02-18 19:06:57,2016-02-18 19:15:40,1,-73.97874450683594,40.75006103515625,-73.97814178466798,40.763042449951165,N,523,Park Avenue,Murray Hill,1.4443615506983023,0.8955041614329474,New York
id3647768,1,2016-04-14 11:14:12,2016-04-14 11:31:57,1,-73.97589874267578,40.7558708190918,-73.96080780029298,40.76058197021485,N,1065,Park Avenue,Manhattan,1.3747849636429117,0.8523666774586053,New York
id0338362,1,2016-06-04 01:14:44,2016-06-04 01:52:09,2,-73.98866271972656,40.721309661865234,-73.99472808837889,40.75933456420898,N,2245,Orchard Street,Lower East Side,4.258948381023225,2.640547996234399,New York
id1174149,2,2016-01-01 16:12:39,2016-01-01 16:29:35,1,-73.98473358154298,40.71538925170898,-73.92952728271484,40.694068908691406,N,1016,Grand Street,Manhattan,5.222674244709461,3.238058031719866,New York
id1806563,1,2016-05-13 11:04:54,2016-05-13 11:10:42,1,-73.97161102294923,40.765449523925774,-73.96782684326173,40.759559631347656,N,348,5th Avenue,Manhattan,0.7283578756997733,0.4515818829338594,New York
id1914265,1,2016-05-16 21:02:12,2016-05-16 21:03:53,1,-73.9913330078125,40.75085067749024,-73.99237060546875,40.74554443359375,N,101,Pennsylvania Plaza,Manhattan,0.5964671813440006,0.36980965243328034,New York
id0714987,2,2016-04-26 16:05:07,2016-04-26 16:23:36,1,-73.97015380859375,40.78924179077149,-73.96334838867188,40.772075653076165,N,1109,Columbus Avenue,Manhattan,1.9929412086142442,1.2356235493408314,New York
id0825497,2,2016-03-17 08:46:13,2016-03-17 09:02:22,1,-73.95356750488281,40.76710891723633,-73.97325134277344,40.747859954833984,N,969,York Avenue,Upper East Side,2.707397120532505,1.6785862147301531,New York
id0610408,1,2016-02-21 17:21:18,2016-02-21 17:36:42,1,-73.97925567626953,40.766639709472656,-73.9635238647461,40.805370330810554,N,924,7th Avenue,Manhattan,4.505722839185181,2.7935481602948125,New York
id1258503,2,2016-03-03 08:57:38,2016-03-03 09:11:07,1,-74.00594329833984,40.74443817138672,-73.99239349365233,40.727500915527344,N,809,West 18th Street,Manhattan,2.202342566306951,1.3654523911103096,New York
id3072142,2,2016-06-01 14:48:42,2016-06-01 14:54:08,2,-73.96729278564453,40.79832077026367,-73.95321655273438,40.81761932373047,N,326,Amsterdam Avenue,Upper West Side,2.451212971300636,1.5197520422063941,New York
id0615450,1,2016-03-12 10:23:23,2016-03-12 10:41:49,2,-73.974609375,40.756393432617195,-74.01505279541014,40.709487915039055,N,1106,Park Avenue,Manhattan,6.2302260021865425,3.8627401213556563,New York
id2160654,1,2016-02-02 07:21:29,2016-02-02 07:29:41,1,-73.99402618408203,40.75114440917969,-73.9827423095703,40.754253387451165,N,492,Pennsylvania Plaza,Manhattan,1.0114026103874432,0.6270696184402148,New York
id1716360,1,2016-04-21 11:30:11,2016-04-21 11:47:57,1,-73.97682189941406,40.76482009887695,-73.94189453125,40.79875183105469,N,1066,Avenue Of The Americas,Midtown West,4.7837287469764105,2.9659118231253743,New York
id2870984,1,2016-03-30 09:37:18,2016-03-30 09:50:20,1,-73.97161865234375,40.79532241821289,-73.98207092285155,40.76875686645508,N,782,Broadway,Manhattan,3.0822642139727847,1.9110038126631266,New York
id1672585,1,2016-06-14 16:32:18,2016-06-14 16:38:21,1,-73.99134063720702,40.74234008789063,-74.00460052490233,40.74052429199219,N,363,West 23rd Street,Flatiron District,1.1352230374615928,0.7038382832261876,New York
id0793722,1,2016-06-26 22:58:19,2016-06-26 23:18:48,1,-73.9593048095703,40.7424430847168,-73.97632598876953,40.74008560180664,N,1229,Borden Avenue,Queens,1.4577726163938352,0.9038190221641778,New York
id1787454,2,2016-02-05 13:20:12,2016-02-05 13:40:39,1,-73.97650909423827,40.78874588012695,-73.99474334716798,40.750301361083984,N,1227,Broadway,Manhattan,4.54226735176824,2.816205758096309,New York
id2530399,1,2016-06-22 00:51:47,2016-06-22 00:59:29,1,-73.97402954101561,40.75398635864258,-73.98418426513672,40.72715759277344,N,462,East 47th Street,Manhattan,3.1034768157644863,1.9241556257739816,New York
id1777493,2,2016-06-22 21:11:56,2016-06-22 21:31:32,1,-73.94730377197266,40.79092025756836,-73.98356628417967,40.73912811279297,N,1176,East 103rd Street,Manhattan,6.518678829720945,4.041580874426986,New York
id1510955,1,2016-06-26 08:43:39,2016-06-26 08:53:36,1,-73.99349975585938,40.72100830078125,-73.97506713867188,40.7509994506836,N,597,Bowery,Manhattan,3.6787615310608714,2.28083214925774,New York
id2249344,2,2016-02-15 22:55:39,2016-02-15 23:13:09,1,-73.99188995361328,40.71598815917969,-73.95011138916014,40.775981903076165,N,1050,Allen Street,Manhattan,7.542509663966208,4.676355991659049,New York
id3939131,1,2016-06-09 08:11:06,2016-06-09 08:23:33,1,-73.9846420288086,40.728702545166016,-74.00446319580078,40.70644760131836,N,747,1st Avenue,Manhattan,2.985700627589712,1.8511343891056216,New York
id0546589,1,2016-02-25 20:34:04,2016-02-25 20:41:22,1,-73.9855728149414,40.7527732849121,-73.96337127685547,40.75755310058594,N,438,6th Avenue,Midtown West,1.9441178734590754,1.2053530815446267,New York
id3071413,1,2016-01-04 09:10:12,2016-01-04 09:19:44,1,-73.99236297607422,40.75879287719727,-73.99278259277344,40.7374153137207,N,572,9th Avenue,Midtown West,2.3773420927460425,1.4739520975025464,New York
id3840015,1,2016-02-05 21:03:24,2016-02-05 21:17:52,1,-73.95406341552734,40.77823257446289,-73.96049499511719,40.81399154663086,N,868,3rd Avenue,Manhattan,4.012910419791233,2.4880044602705644,New York
id2985251,2,2016-04-28 19:21:05,2016-04-28 19:26:03,1,-74.0111312866211,40.715728759765625,-74.00517272949219,40.71199035644531,N,298,Greenwich Street,Manhattan,0.6519288266537469,0.404195872525323,New York
id3265762,2,2016-02-07 12:22:13,2016-02-07 12:36:56,1,-73.77674102783203,40.64542388916016,-73.8577423095703,40.73306274414063,N,883,JFK Access Road,Queens,11.899925010263223,7.377953506363198,New York
id0989786,1,2016-01-25 19:04:40,2016-01-25 19:10:37,1,-73.91057586669923,40.77602767944336,-73.90370178222656,40.771183013916016,N,357,Ditmars Boulevard,Astoria,0.7907388839728198,0.49025810806314823,New York
id1242920,1,2016-05-18 10:53:29,2016-05-18 11:04:31,1,-73.97980499267578,40.74916458129882,-73.99141693115233,40.730178833007805,N,662,Park Avenue Tunnel,Manhattan,2.326784903193816,1.442606639980166,New York
id3676380,2,2016-01-14 08:19:09,2016-01-14 08:23:16,1,-73.97100067138672,40.7646484375,-73.97691345214844,40.75920104980469,N,247,Madison Avenue,Manhattan,0.7841506670966303,0.4861734135999108,New York
id3538206,2,2016-01-08 10:24:14,2016-01-08 10:36:04,1,-74.0076675415039,40.74284362792969,-74.0087661743164,40.70397186279297,N,710,West 15th Street,Manhattan,4.323339377952038,2.6804704143302636,New York
id0621488,2,2016-06-18 15:57:41,2016-06-18 16:18:36,5,-74.00071716308595,40.76208114624024,-74.00244903564453,40.7087516784668,N,1255,West 43rd Street,Manhattan,5.931768023670621,3.677696174675785,New York
id1498341,1,2016-02-21 03:33:00,2016-02-21 03:38:33,1,-73.97785186767578,40.742141723632805,-73.9686279296875,40.758834838867195,N,333,2nd Avenue,Kips Bay,2.0122549921548396,1.2475980951360006,New York
id1352587,1,2016-02-24 11:18:58,2016-02-24 11:37:14,1,-73.98508453369139,40.73646545410156,-74.00379180908203,40.73122787475586,N,1096,3rd Avenue,Gramercy,1.680387700482894,1.0418403742993942,New York
id0139119,2,2016-06-24 15:55:48,2016-06-24 16:09:49,1,-73.98065185546875,40.7458381652832,-73.96260070800781,40.77019119262695,N,841,East 33rd Street,Manhattan,3.1055649574181934,1.9254502735992798,New York
id3449772,2,2016-04-21 21:30:31,2016-04-21 21:40:34,1,-73.97167205810547,40.76546096801758,-73.95558166503906,40.78799057006836,N,603,5th Avenue,Manhattan,2.8480868472365626,1.7658138452866687,New York
id3980124,1,2016-06-04 12:50:59,2016-06-04 13:01:53,4,-73.9821014404297,40.750038146972656,-73.97847747802734,40.755950927734375,N,654,East 37th Street,Manhattan,0.7248812802298749,0.4494263937425224,New York
id2657950,1,2016-03-07 02:22:54,2016-03-07 02:43:51,1,-73.9622344970703,40.76049041748047,-73.96206665039062,40.76082611083984,N,1257,Ed Koch Queensboro Bridge Path,Manhattan,0.03991471548233199,0.024747123599045833,New York
id2979947,2,2016-03-31 11:10:09,2016-03-31 11:24:59,1,-73.96240234375,40.75541305541992,-73.95628356933594,40.784446716308594,N,890,Sutton Place South,Manhattan,3.2692616633468354,2.026942231275038,New York
id1372402,1,2016-06-05 15:03:48,2016-06-05 15:14:51,1,-74.0013427734375,40.73128128051758,-74.00538635253906,40.72298049926758,N,663,Ave Of The Americas,West Village,0.9838913112531011,0.6100126129769227,New York
id3381738,1,2016-03-18 13:14:34,2016-03-18 13:31:07,1,-73.99642944335938,40.74324035644531,-73.98665618896483,40.77585220336913,N,993,7th Avenue,Chelsea,3.7185297668323734,2.3054884554360715,New York
id3814954,2,2016-04-03 10:46:01,2016-04-03 11:11:20,1,-73.98909759521484,40.7586784362793,-73.99847412109375,40.71470642089844,N,1519,West 44th Street,Midtown West,4.952882238564963,3.070786987910277,New York
id0551918,2,2016-04-10 15:31:14,2016-04-10 15:39:33,1,-73.98907470703125,40.7485237121582,-73.97925567626953,40.74414825439453,N,499,6th Avenue,Manhattan,0.9596513861474916,0.5949838594114447,New York
id3762524,2,2016-04-25 13:54:37,2016-04-25 13:59:44,2,-73.9884262084961,40.755279541015625,-73.98287200927734,40.750606536865234,N,307,West 40th Street,Manhattan,0.6992025932535317,0.43350560781718966,New York
id1927110,2,2016-05-29 16:49:08,2016-05-29 17:11:15,2,-73.98319244384764,40.78524017333984,-73.97823333740233,40.748321533203125,N,1327,West 79th Street,Manhattan,4.126359462783848,2.5583428669259853,New York
id3525477,2,2016-06-07 08:37:07,2016-06-07 09:15:13,1,-73.98897552490233,40.74169158935546,-73.96322631835938,40.80873107910156,N,2286,Broadway,Manhattan,7.763386355180348,4.8132995402118155,New York
id1762782,1,2016-04-14 21:30:49,2016-04-14 22:09:20,1,-73.9910888671875,40.73493576049805,-74.11869049072266,40.601165771484375,N,2311,Union Square East,Manhattan,18.35959227895831,11.382947212954152,New York
id2652090,2,2016-06-04 10:13:20,2016-06-04 10:18:14,2,-73.99417114257811,40.719993591308594,-73.99235534667967,40.73046875,N,294,Bowery,Nolita,1.1747934259814705,0.7283719241085117,New York
id3450578,1,2016-03-18 14:12:02,2016-03-18 14:50:07,1,-73.96442413330078,40.760417938232415,-74.00322723388672,40.7590446472168,N,2285,2nd Avenue,Manhattan,3.2717623974319077,2.0284926864077826,New York
id1910730,1,2016-06-25 17:33:24,2016-06-25 17:46:52,2,-73.96897888183594,40.75755310058594,-73.9795379638672,40.734962463378906,N,808,East 53rd Street,Manhattan,2.6648124283881955,1.6521837056006812,New York
id1186814,2,2016-01-09 23:32:59,2016-01-09 23:48:51,5,-74.00479888916014,40.7418098449707,-73.98330688476561,40.73469924926758,N,952,9th Avenue,Manhattan,1.9758468629315995,1.2250250550175916,New York
id0450317,1,2016-02-24 12:25:35,2016-02-24 13:10:02,1,-73.95409393310547,40.78483581542969,-73.96671295166014,40.68962860107422,N,2667,East 93rd Street,Manhattan,10.639825122234866,6.596691575785616,New York
id3152252,1,2016-03-20 13:26:24,2016-03-20 13:33:57,1,-73.9700698852539,40.79991149902344,-73.97320556640625,40.78278732299805,N,453,West 103rd Street,Manhattan,1.9223347764519283,1.1918475614001955,New York
id1930613,1,2016-04-18 20:08:35,2016-04-18 20:16:23,1,-73.97576904296875,40.76070785522461,-73.9603500366211,40.766395568847656,N,468,West 53rd Street,Manhattan,1.4444142134911195,0.8955368123644941,New York
id2083326,2,2016-06-07 22:39:55,2016-06-07 22:52:13,1,-73.9783706665039,40.763973236083984,-73.9925079345703,40.75864028930664,N,738,56th Street,Midtown West,1.330179397886525,0.8247112266896456,New York
id0123041,1,2016-03-13 11:02:07,2016-03-13 11:12:52,1,-73.97857666015625,40.75189208984375,-73.99383544921875,40.76886367797852,N,645,East 42nd Street,Manhattan,2.2831994201852996,1.4155836405148858,New York
id2658430,2,2016-01-25 16:25:10,2016-01-25 16:37:19,1,-73.95497131347656,40.78907012939453,-73.9592514038086,40.76913833618164,N,729,5th Avenue,Manhattan,2.2454260754482562,1.3921641667779188,New York
id0624547,2,2016-06-06 19:14:05,2016-06-06 19:34:35,1,-74.00189971923827,40.75086975097656,-73.95548248291014,40.7683982849121,N,1230,10th Avenue,Chelsea,4.368427720383076,2.7084251866375073,New York
id0149902,1,2016-03-12 18:28:14,2016-03-12 18:35:14,1,-73.96839141845702,40.76235580444336,-73.95403289794923,40.770469665527344,N,420,Lexington Avenue,Upper East Side,1.5087189707099127,0.9354057618401459,New York
id1336146,1,2016-06-11 19:09:57,2016-06-11 19:34:07,1,-74.0154037475586,40.71617126464844,-73.98981475830078,40.744510650634766,N,1450,North End Avenue,Manhattan,3.818273070574009,2.3673293037558856,New York
id2891242,1,2016-03-02 13:14:15,2016-03-02 13:18:48,1,-73.98599243164062,40.767616271972656,-73.98725128173827,40.76128768920898,N,273,9th Avenue,Manhattan,0.7116486218097854,0.44122214552206696,New York
id1060224,1,2016-01-24 16:31:31,2016-01-24 16:38:05,4,-73.9949493408203,40.760440826416016,-73.99114990234375,40.74991226196289,N,394,10th Avenue,Manhattan,1.2136781477304046,0.7524804515928508,New York
id1020345,1,2016-03-02 15:49:19,2016-03-02 15:52:13,1,-73.97879028320312,40.719890594482415,-73.98775482177734,40.722801208496094,N,174,Avenue D,Manhattan,0.8218818559184121,0.5095667506694155,New York
id2505705,2,2016-02-10 09:03:24,2016-02-10 10:36:28,1,-73.98247528076173,40.76300048828125,-73.80867767333984,40.68885803222656,N,5584,West 53rd Street,Manhattan,16.80656497635559,10.420070285340467,New York
id0441079,2,2016-05-21 08:21:03,2016-05-21 08:37:25,1,-73.93885040283203,40.84478759765625,-74.00836944580078,40.749019622802734,N,982,Broadway,Manhattan,12.150934108989256,7.533579147573339,New York
id2680993,1,2016-03-30 21:27:44,2016-03-30 21:34:47,1,-73.99252319335938,40.728736877441406,-73.9793701171875,40.729103088378906,N,423,Lafayette Street,NoHo,1.109080936890285,0.6876301808719767,New York
id1836964,1,2016-02-12 01:09:07,2016-02-12 01:20:02,1,-74.00276947021484,40.733673095703125,-74.00934600830078,40.70637512207031,N,655,Christopher Street,West Village,3.085584772033441,1.9130625586607335,New York
id0295897,1,2016-03-21 06:57:02,2016-03-21 07:11:39,1,-74.00686645507811,40.73044967651367,-73.97830200195312,40.76216506958008,N,877,Hudson Street,Manhattan,4.269344164577258,2.6469933820378997,New York
id3256987,2,2016-03-04 13:40:24,2016-03-04 14:02:49,5,-73.97282409667967,40.755069732666016,-73.87307739257811,40.774227142333984,N,1345,East 48th Street,Manhattan,8.666439942854039,5.373192764569504,New York
id2229638,1,2016-05-10 19:57:11,2016-05-10 20:14:21,1,-74.01441955566406,40.71540451049805,-73.98125457763672,40.76830673217773,N,1030,Murray Street,Manhattan,6.512315878325222,4.037635844561638,New York
id3601594,2,2016-03-05 19:16:39,2016-03-05 19:21:24,6,-73.9563980102539,40.717090606689446,-73.96359252929686,40.71028900146485,N,285,Driggs Avenue,Brooklyn,0.9693773546038644,0.601013959854396,New York
id1562362,2,2016-05-02 08:39:22,2016-05-02 08:44:00,6,-73.97081756591797,40.76187133789063,-73.96389770507811,40.77088165283203,N,278,Park Avenue,Manhattan,1.1590630187765112,0.7186190716414369,New York
id0377976,2,2016-04-12 18:21:53,2016-04-12 18:30:07,5,-74.00347137451173,40.722686767578125,-74.00645446777344,40.73723602294922,N,494,West Broadway,Manhattan,1.6372163967311446,1.0150741659733096,New York
id3698126,2,2016-05-09 08:32:38,2016-05-09 09:00:46,1,-73.9823989868164,40.76218795776367,-74.00261688232422,40.71501922607422,N,1688,7th Avenue,Manhattan,5.514602878118784,3.419053784433646,New York
id1996168,2,2016-06-10 00:50:48,2016-06-10 01:04:57,2,-73.97062683105469,40.767520904541016,-73.9937973022461,40.727420806884766,N,849,5th Avenue,Upper East Side,4.867440511205285,3.017813116947277,New York
id0866732,2,2016-06-14 08:12:31,2016-06-14 08:26:55,1,-73.9955062866211,40.75983810424805,-73.97061920166014,40.74913024902344,N,864,10th Avenue,Manhattan,2.410825279536391,1.4947116733125623,New York
id3512072,2,2016-03-28 13:49:51,2016-03-28 13:54:22,1,-73.963134765625,40.76207733154297,-73.96110534667967,40.75693130493164,N,271,2nd Avenue,Manhattan,0.5971967759274389,0.3702620010750121,New York
id3848488,2,2016-06-23 16:58:12,2016-06-23 17:10:15,1,-73.97403717041014,40.76213455200195,-73.98841857910156,40.75415802001953,N,723,5th Avenue,Midtown East,1.5013134511719155,0.9308143397265876,New York
id0320360,1,2016-03-04 08:14:18,2016-03-04 08:25:22,1,-73.97067260742188,40.76159286499024,-73.95404052734375,40.78446960449219,N,664,Park Avenue,Manhattan,2.9038566758317117,1.8003911390156613,New York
id0749270,1,2016-06-09 07:30:30,2016-06-09 07:34:20,1,-73.99439239501953,40.76490020751953,-74.00282287597656,40.76055908203125,N,230,West 49th Street,Manhattan,0.8585733319332056,0.5323154657985875,New York
id0554040,2,2016-03-03 21:23:21,2016-03-03 21:29:48,1,-73.98006439208984,40.75204086303711,-73.9856719970703,40.757938385009766,N,387,Madison Avenue,Manhattan,0.8081717614535467,0.501066492101199,New York
id0667553,2,2016-02-04 23:06:15,2016-02-04 23:24:20,6,-74.00852966308595,40.71420669555664,-73.9840316772461,40.75995635986328,N,1085,Park Row,Manhattan,5.489923035223216,3.403752281838394,New York
id2638874,1,2016-03-30 14:18:37,2016-03-30 14:28:47,1,-74.00105285644531,40.757266998291016,-74.00259399414062,40.760704040527344,N,610,11th Avenue,Hell's Kitchen,0.4036238725122328,0.25024680095758434,New York
id0052140,2,2016-01-08 15:59:56,2016-01-08 16:09:44,1,-73.9953842163086,40.74972152709961,-73.98866271972656,40.74371337890625,N,588,8th Avenue,Chelsea,0.8757524043484561,0.5429664906960427,New York
id0399263,2,2016-06-30 22:55:44,2016-06-30 23:44:53,4,-73.7893295288086,40.646759033203125,-73.97537231445312,40.65373992919922,N,2949,Terminal 8 Parking,Queens County,15.71444142406788,9.742953682922085,New York
